dataset,ratio_evaluation,evaluation_method,feature_selection,learner,accuracy,f1_score,precision,recall,top 1,top 2,top 3,top 4,top 5,top 6,top 7,top 8,top 9,top 10
turma_1,1.0,holdout (33/67),chi2 (10),naive_bayes,0.7692307692307693,0.6666666666666666,0.5,1.0,grades_average,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_0_2_5
turma_1,1.0,holdout (33/67),chi2 (10),logistic_regression,0.6923076923076923,0.6,0.42857142857142855,1.0,grades_average,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_0_2_5
turma_1,1.0,holdout (33/67),chi2 (10),neural_network,0.8307692307692308,0.7179487179487181,0.5833333333333334,0.9333333333333333,grades_average,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_0_2_5
turma_1,1.0,holdout (33/67),chi2 (10),gradient_boosting,0.8461538461538461,0.6666666666666666,0.6666666666666666,0.6666666666666666,grades_average,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_0_2_5
turma_1,1.0,holdout (33/67),chi2 (10),svm,0.7692307692307693,0.5714285714285715,0.5,0.6666666666666666,grades_average,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_0_2_5
turma_1,1.0,xvalidation (k=10),info_gain (5),random_forest,0.875609756097561,0.7301587301587302,0.7752808988764045,0.69,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,xvalidation (k=10),info_gain (5),knn,0.8292682926829268,0.631578947368421,0.6666666666666666,0.6,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,xvalidation (k=10),info_gain (5),tree,0.8780487804878049,0.7368421052631577,0.7777777777777778,0.7,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,xvalidation (k=10),info_gain (5),naive_bayes,0.8048780487804879,0.6666666666666666,0.5714285714285714,0.8,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,xvalidation (k=10),info_gain (5),logistic_regression,0.8780487804878049,0.761904761904762,0.7272727272727273,0.8,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,xvalidation (k=10),info_gain (5),neural_network,0.7682926829268293,0.5077720207253886,0.5268817204301075,0.49,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,xvalidation (k=10),info_gain (5),gradient_boosting,0.848780487804878,0.6630434782608696,0.7261904761904762,0.61,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,xvalidation (k=10),info_gain (5),svm,0.7560975609756098,0.5,0.5,0.5,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,"random (n=10, test=20%)",info_gain (5),random_forest,0.8744444444444445,0.7341176470588235,0.7684729064039408,0.7027027027027027,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,"random (n=10, test=20%)",info_gain (5),knn,0.8522222222222222,0.6683291770573566,0.7243243243243244,0.6203703703703703,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,"random (n=10, test=20%)",info_gain (5),tree,0.8755555555555555,0.7333333333333333,0.7230046948356808,0.7439613526570048,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,"random (n=10, test=20%)",info_gain (5),naive_bayes,0.7811111111111111,0.6513274336283186,0.5411764705882353,0.8177777777777778,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,"random (n=10, test=20%)",info_gain (5),logistic_regression,0.8755555555555555,0.7637130801687763,0.7541666666666667,0.7735042735042735,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,"random (n=10, test=20%)",info_gain (5),neural_network,0.7911111111111111,0.6178861788617886,0.5801526717557252,0.6608695652173913,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,"random (n=10, test=20%)",info_gain (5),gradient_boosting,0.8577777777777778,0.6893203883495145,0.7282051282051282,0.6543778801843319,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,"random (n=10, test=20%)",info_gain (5),svm,0.77,0.4987893462469734,0.533678756476684,0.4681818181818182,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),random_forest,0.7769230769230769,0.5797101449275363,0.5128205128205128,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),knn,0.7692307692307693,0.5714285714285715,0.5,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),tree,0.8461538461538461,0.5,1.0,0.3333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),naive_bayes,0.7692307692307693,0.6666666666666666,0.5,1.0,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),logistic_regression,0.6923076923076923,0.6,0.42857142857142855,1.0,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),neural_network,0.8307692307692308,0.7179487179487181,0.5833333333333334,0.9333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),gradient_boosting,0.8461538461538461,0.6666666666666666,0.6666666666666666,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,,,,,
turma_1,1.0,holdout (33/67),info_gain (5),svm,0.7692307692307693,0.5714285714285715,0.5,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,,,,,
turma_1,1.0,xvalidation (k=10),info_gain (10),random_forest,0.8634146341463415,0.6956521739130435,0.7619047619047619,0.64,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,xvalidation (k=10),info_gain (10),knn,0.8048780487804879,0.5,0.6666666666666666,0.4,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,xvalidation (k=10),info_gain (10),tree,0.7804878048780488,0.5714285714285713,0.5454545454545454,0.6,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,xvalidation (k=10),info_gain (10),naive_bayes,0.7804878048780488,0.6896551724137931,0.5263157894736842,1.0,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,xvalidation (k=10),info_gain (10),logistic_regression,0.8292682926829268,0.631578947368421,0.6666666666666666,0.6,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,xvalidation (k=10),info_gain (10),neural_network,0.802439024390244,0.5524861878453038,0.6172839506172839,0.5,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,xvalidation (k=10),info_gain (10),gradient_boosting,0.8317073170731707,0.6986899563318777,0.6201550387596899,0.8,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,xvalidation (k=10),info_gain (10),svm,0.7560975609756098,0.4444444444444445,0.5,0.4,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,"random (n=10, test=20%)",info_gain (10),random_forest,0.8233333333333334,0.6378132118451026,0.6763285024154589,0.603448275862069,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,"random (n=10, test=20%)",info_gain (10),knn,0.8333333333333334,0.6559633027522935,0.7079207920792079,0.6111111111111112,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,"random (n=10, test=20%)",info_gain (10),tree,0.8188888888888889,0.6270022883295194,0.6372093023255814,0.6171171171171171,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,"random (n=10, test=20%)",info_gain (10),naive_bayes,0.7588888888888888,0.6676875957120981,0.5304136253041363,0.9008264462809917,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,"random (n=10, test=20%)",info_gain (10),logistic_regression,0.8422222222222222,0.6844444444444444,0.6337448559670782,0.7439613526570048,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,"random (n=10, test=20%)",info_gain (10),neural_network,0.83,0.6652078774617068,0.672566371681416,0.658008658008658,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,"random (n=10, test=20%)",info_gain (10),gradient_boosting,0.8177777777777778,0.6583333333333334,0.6396761133603239,0.6781115879828327,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,"random (n=10, test=20%)",info_gain (10),svm,0.7333333333333333,0.3258426966292135,0.48333333333333334,0.2457627118644068,grades_between_0_2_5,activities_incomplete,grades_between_5_7_5,partial_presence,grades_below_mean,attendance_below_mean,missing,sequencial_missing_1,grades_between_7_5_10,activities_complete_below_average
turma_1,1.0,holdout (33/67),info_gain (10),random_forest,0.7769230769230769,0.5797101449275363,0.5128205128205128,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean,grades_between_2_5_5
turma_1,1.0,holdout (33/67),info_gain (10),knn,0.7692307692307693,0.5714285714285715,0.5,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean,grades_between_2_5_5
turma_1,1.0,holdout (33/67),info_gain (10),tree,0.8461538461538461,0.5,1.0,0.3333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean,grades_between_2_5_5
turma_1,1.0,holdout (33/67),info_gain (10),naive_bayes,0.7692307692307693,0.6666666666666666,0.5,1.0,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean,grades_between_2_5_5
turma_1,1.0,holdout (33/67),info_gain (10),logistic_regression,0.6923076923076923,0.6,0.42857142857142855,1.0,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean,grades_between_2_5_5
turma_1,1.0,holdout (33/67),info_gain (10),neural_network,0.8307692307692308,0.7179487179487181,0.5833333333333334,0.9333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean,grades_between_2_5_5
turma_1,1.0,holdout (33/67),info_gain (10),gradient_boosting,0.8461538461538461,0.6666666666666666,0.6666666666666666,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean,grades_between_2_5_5
turma_1,1.0,holdout (33/67),info_gain (10),svm,0.7692307692307693,0.5714285714285715,0.5,0.6666666666666666,grades_between_0_2_5,activities_incomplete,grades_below_mean,grades_between_5_7_5,grades_between_7_5_10,partial_presence,missing,sequencial_missing_1,attendance_below_mean,grades_between_2_5_5
turma_1,1.0,xvalidation (k=10),gain_ratio (5),random_forest,0.9,0.7853403141361257,0.8241758241758241,0.75,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,partial_presence,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),knn,0.8536585365853658,0.7,0.7,0.7,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,partial_presence,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),tree,0.8292682926829268,0.6666666666666666,0.6363636363636364,0.7,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,partial_presence,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),naive_bayes,0.8048780487804879,0.6666666666666666,0.5714285714285714,0.8,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,partial_presence,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),logistic_regression,0.7804878048780488,0.5714285714285713,0.5454545454545454,0.6,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,partial_presence,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),neural_network,0.7195121951219512,0.37837837837837834,0.4117647058823529,0.35,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,partial_presence,,,,,
turma_1,1.0,xvalidation (k=10),gain_ratio (5),gradient_boosting,0.848780487804878,0.7207207207207207,0.6557377049180327,0.8,grades_between_0_2_5,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,partial_presence,,,,,
